0	49638532	0000010	1200095	5
0	49641136	0000010	3396912	5
0	49642093	0000010	1377534	6
0	49642984	0000010	4820300	5
0	49643748	0000010	4738349	6
0	49644849	0000010	0297935	5
0	49645844	0000010	0319897	5
0	49647044	0000010	1138343	6
0	49648473	0000010	4989379	6
0	49650201	0000010	0953312	6
0	49652069	0000010	3278449	6
0	49653927	0000010	1721891	5
0	49654809	0000010	3144564	5
0	49656075	0000010	3505069	6
0	49657605	0000010	0020310	6
0	49659573	0000010	3035956	5
0	49661302	0000010	5575016	5
0	49662709	0000010	4808150	5
0	49663233	0000010	2221248	6
0	49664359	0000010	5059773	5
0	49665226	0000010	0953312	6
0	49666750	0000010	3278449	6
0	49746570	0000010	1923857	4
0	51538499	0000010	1899268	4
0	51586089	0000010	1705105	6
0	51590408	0000010	0438744	5
0	51591492	0000010	3238551	6
0	51592990	0000010	0077604	6
0	51594293	0000010	4094326	5
0	51596326	0000010	5170688	5
0	51597499	0000010	5172573	6
0	51598744	0000010	5067304	5
0	51599828	0000010	1705105	6
0	51602742	0000010	0785697	5
0	51603642	0000010	0438744	5
0	51604566	0000010	3238551	6
0	51605763	0000010	3013883	5
0	51606954	0000010	4879340	5
0	51609674	0000010	3368418	5
0	51612635	0000010	2390482	5
0	51613474	0000010	0785697	6
0	51614267	0000010	3013883	5
0	51615385	0000010	3746608	6
0	51616626	0000010	4187638	6
0	51617794	0000010	0897199	5
0	51619493	0000010	4660015	5
0	51620368	0000010	4059443	6
0	51621587	0000010	0269254	5
0	51622478	0000010	4513984	6
0	51624528	0000010	0148439	5
0	51625408	0000010	3746608	6
0	51627369	0000010	4187638	6
0	51629121	0000010	5403205	5
0	51630247	0000010	5234453	5
0	51631011	0000010	3995701	6
0	51632248	0000010	1844579	5
0	51633065	0000010	5581850	6
0	51634309	0000010	3733609	5
0	51635013	0000010	2021491	6
0	51636388	0000010	3316934	6
0	51637536	0000010	1290437	5
0	51638417	0000010	5403205	5
0	51639299	0000010	5234453	6
0	51640231	0000010	3995701	6
0	51767164	0000010	1899268	4
0	51931611	0000010	2256806	4
0	51954395	0000010	1899268	4
0	52111133	0000010	2256806	4
0	52305070	0000010	1899268	4
0	52422381	0000010	1899268	4
0	53880380	0000010	1899268	4
0	71246216	0000010	0895471	4
0	73996829	0000010	2945670	4
0	75272370	0000010	2945670	4
0	75313618	0000010	3592358	4
0	75324572	0000010	0895471	4
0	75329821	0000010	1899268	4
0	75337711	0000010	5140528	4
0	75350109	0000010	4160429	4
0	75355516	0000010	4160429	4
0	75544684	0000010	2945670	4
0	75965862	0000010	2945670	4
0	76064122	0000010	4160429	4
0	76135062	0000010	4160429	4
0	76203950	0000010	2945670	4
0	76211607	0000010	4160429	4
0	76316765	0000010	4160429	4
0	76503615	0000010	4160429	4
0	76540426	0000010	4160429	4
0	76548498	0000010	4160429	4
0	76728533	0000010	4160429	4
0	76790804	0000010	4160429	4
0	76934475	0000010	4160429	4
0	77068333	0000010	5140528	4
0	77104691	0000010	4160429	4
0	77279583	0000010	4160429	4
0	77348861	0000010	2621242	4
0	77397922	0000010	4160429	4
0	77579128	0000010	2621242	4
0	77902312	0000010	4160429	4
0	78031340	0000010	4160429	4
0	78145655	0000010	4160429	4
0	78807406	0000010	5140528	4
1	23463175	0000010	3844306	4
1	23500501	0000010	4160429	4
1	23508035	0000010	0895471	4
1	23515902	0000010	1899268	4
1	24612750	0000010	1899268	4
1	25317100	0000010	4888285	4
1	25331416	0000010	1899268	4
1	25369934	0000010	4888285	4
1	25395956	0000010	5009984	6
1	25397862	0000010	2788910	6
1	25399454	0000010	3385560	5
1	25400562	0000010	5399580	5
1	25401738	0000010	0577354	6
1	25411032	0000010	4249043	5
1	25412071	0000010	0807451	6
1	25413199	0000010	3028541	6
1	25415285	0000010	0021365	6
1	25416541	0000010	2398868	5
1	25420937	0000010	2929372	5
1	25421818	0000010	1810668	6
1	25422636	0000010	3603136	6
1	25425478	0000010	0746102	5
1	25428299	0000010	2560729	6
1	25430283	0000010	0009340	5
1	25431571	0000010	0895015	5
1	25432879	0000010	5279947	5
1	25437543	0000010	3825294	5
1	25438362	0000010	0497106	6
1	25438755	0000010	3737051	5
1	25439586	0000010	1168674	5
1	25440142	0000010	3817136	6
1	25441011	0000010	2352705	6
1	25445905	0000010	1003696	5
1	25446829	0000010	1341378	6
1	25448003	0000010	4716723	6
1	25452570	0000010	3312024	6
1	25453852	0000010	0797716	5
1	25455329	0000010	4617569	5
1	25456727	0000010	0431938	5
1	25463155	0000010	3323128	6
1	25465157	0000010	3450650	6
1	25472694	0000010	3355872	6
1	25474716	0000010	4162823	5
1	25478401	0000010	4571277	6
1	25480161	0000010	3369914	5
1	25485662	0000010	4403746	5
1	25486184	0000010	4732962	5
1	25486529	0000010	0074362	6
1	25487414	0000010	2284945	6
1	25494172	0000010	1489673	6
1	25495124	0000010	0692493	6
1	25497169	0000010	3867174	6
1	25507120	0000010	1836640	5
1	25510482	0000010	4975141	5
1	25512018	0000010	2323719	6
1	25513642	0000010	4978605	5
1	25515074	0000010	3001193	5
1	25517731	0000010	0509832	5
1	25518925	0000010	0282138	6
1	25520156	0000010	2275807	5
1	25522127	0000010	3967894	5
1	25523060	0000010	3637329	6
1	25526412	0000010	4381132	5
1	25528326	0000010	1416047	6
1	25529354	0000010	3355962	6
1	25531593	0000010	4628415	5
1	25534138	0000010	4115959	6
1	25535191	0000010	2300410	6
1	25538482	0000010	1215948	5
1	25539386	0000010	0698208	6
1	25540275	0000010	3698021	6
1	25549767	0000010	5154944	5
1	25550830	0000010	3040166	6
1	25553339	0000010	3570597	6
1	25553891	0000010	4719940	6
1	25555535	0000010	0489631	5
1	25556344	0000010	3052730	6
1	25560056	0000010	2551152	5
1	25562180	0000010	3163832	6
1	25563146	0000010	4102772	6
1	25564899	0000010	4027653	5
1	25566786	0000010	3197590	5
1	25569192	0000010	4420516	5
1	25595392	0000010	2789529	5
1	25596765	0000010	4639552	6
1	25598482	0000010	5405337	5
1	25600666	0000010	0492794	5
1	25605093	0000010	3236286	5
1	25606946	0000010	3295824	6
1	25609365	0000010	4442159	5
1	25610820	0000010	4278372	5
1	25612211	0000010	1019920	6
1	25612883	0000010	0768148	6
1	25614823	0000010	4629762	5
1	25615653	0000010	2090198	6
1	25619962	0000010	0065723	6
1	25621735	0000010	4226158	5
1	25624681	0000010	4280108	5
1	25625472	0000010	4903661	6
1	25627622	0000010	2112874	5
1	25628519	0000010	2703710	6
1	25629761	0000010	4492418	5
1	25632155	0000010	0428858	5
1	25633114	0000010	3314199	6
1	25634693	0000010	2269627	5
1	25636418	0000010	5226427	5
1	25638729	0000010	4563314	5
1	25639579	0000010	1709985	6
1	25640637	0000010	2419287	6
1	25643179	0000010	2018407	6
1	25644724	0000010	5467999	5
1	25645835	0000010	2444401	6
1	25647140	0000010	0951581	6
1	25648735	0000010	2154356	6
1	25652931	0000010	4214860	6
1	25654803	0000010	0593402	6
1	25655696	0000010	0192918	6
1	25656635	0000010	5385998	6
1	25659155	0000010	1488853	6
1	25659888	0000010	4457386	5
1	25660607	0000010	4213451	6
1	25661351	0000010	1643477	6
1	25663260	0000010	4964958	6
1	25664395	0000010	0264697	6
1	25666644	0000010	4824108	6
1	25668380	0000010	0466642	6
1	25671334	0000010	1699905	6
1	25672297	0000010	2479255	6
1	25673818	0000010	2479943	6
1	25674872	0000010	1767904	6
1	25677766	0000010	0660894	5
1	25678636	0000010	0826515	5
1	25679907	0000010	2685286	6
1	25680226	0000010	3289990	6
1	25681702	0000010	2120634	5
1	25682348	0000010	5335444	5
1	25686564	0000010	4506445	6
1	25689959	0000010	4065941	5
1	25693148	0000010	2424645	5
1	25694549	0000010	0815939	5
1	25698148	0000010	0610613	5
1	25699912	0000010	1704744	5
1	25701043	0000010	5381565	5
1	25701945	0000010	5497884	6
1	25702902	0000010	5422769	5
1	25704533	0000010	0428924	6
1	25705607	0000010	0706173	6
1	25706589	0000010	1202619	6
1	25707579	0000010	4428944	6
1	25709217	0000010	2119627	6
1	25711137	0000010	0323373	6
1	25712062	0000010	5525111	6
1	25712848	0000010	4336968	6
1	25713774	0000010	0513637	6
1	25715427	0000010	1585840	6
1	25717445	0000010	1564456	5
1	25720916	0000010	0572211	5
1	25722740	0000010	5521173	5
1	25723613	0000010	1994165	6
1	25724611	0000010	0729169	6
1	25726887	0000010	0863045	6
1	25729254	0000010	2766581	6
1	25731737	0000010	1079133	6
1	25733378	0000010	0215036	5
1	25736867	0000010	1395838	5
1	25738489	0000010	4433058	5
1	25739370	0000010	4368487	6
1	25740654	0000010	2641883	5
1	25742835	0000010	3330095	6
1	25747534	0000010	3707247	6
1	25749210	0000010	1911298	5
1	25750453	0000010	4298679	5
1	25754756	0000010	2753341	6
1	25755301	0000010	2210269	6
1	25755981	0000010	2615867	6
1	25756908	0000010	4653318	6
1	25757559	0000010	1662355	6
1	25759859	0000010	4810664	6
1	25760731	0000010	4310068	6
1	25761911	0000010	4849335	5
1	25762836	0000010	4023400	6
1	25763695	0000010	5119959	6
1	25764588	0000010	4415845	6
1	25767496	0000010	1113822	5
1	25770093	0000010	5074408	6
1	25771089	0000010	5230478	5
1	25772131	0000010	2242202	5
1	25774848	0000010	2787573	5
1	25776768	0000010	3213611	6
1	25779774	0000010	2255165	5
1	25780888	0000010	3250434	5
1	25784508	0000010	4915767	5
1	25785900	0000010	2445949	5
1	25788503	0000010	3285675	5
1	25789314	0000010	1098935	6
1	25791133	0000010	3559974	6
1	25793373	0000010	1795626	5
1	25795804	0000010	5081229	6
1	25796961	0000010	3148149	6
1	25860786	0000010	1003696	4
1	25884792	0000010	4617569	4
1	25917226	0000010	3369914	4
1	25937611	0000010	1899268	4
1	27634991	0000010	1899268	4
1	27675403	0000010	0895471	4
1	27837547	0000010	4249043	4
1	27893310	0000010	3955196	5
1	27895068	0000010	0121483	5
1	27896963	0000010	2542114	6
1	27902349	0000010	1716454	5
1	27904593	0000010	3488079	5
1	27906496	0000010	5084252	5
1	27908682	0000010	1668286	5
1	27909449	0000010	1151814	6
1	27914646	0000010	2607399	5
1	27916026	0000010	3832796	5
1	27917195	0000010	2639186	5
1	27919348	0000010	5251545	5
1	27922611	0000010	4711026	5
1	27948133	0000010	1075965	5
1	27950702	0000010	5083137	5
1	27951700	0000010	3832145	6
1	27952865	0000010	2336360	5
1	27955842	0000010	3221251	5
1	27957249	0000010	2805235	5
1	27959205	0000010	0097776	6
1	27960937	0000010	2646175	5
1	27961847	0000010	2589593	5
1	27963739	0000010	5341774	5
1	27980315	0000010	2126164	6
1	27982966	0000010	0748401	5
1	27985152	0000010	2473268	6
1	27986186	0000010	2615660	5
1	27988056	0000010	4522292	6
1	27990082	0000010	4895947	6
1	27993905	0000010	3431011	6
1	27995024	0000010	4988662	6
1	27996220	0000010	4065705	6
1	27999274	0000010	0119175	5
1	28000349	0000010	2472363	5
1	28002539	0000010	4201022	6
1	28005017	0000010	3224706	5
1	28009026	0000010	3115473	6
1	28010075	0000010	3464988	6
1	28011054	0000010	0068977	6
1	28011887	0000010	2338667	6
1	28014406	0000010	2848720	6
1	28015247	0000010	4695364	6
1	28016233	0000010	0003525	6
1	28017967	0000010	0676082	5
1	28018833	0000010	0761103	5
1	28019765	0000010	4108393	5
1	28021514	0000010	3744712	6
1	28023048	0000010	4781794	6
1	28024529	0000010	0417086	6
1	28026303	0000010	0331598	6
1	28028425	0000010	0641225	6
1	28030146	0000010	4615098	6
1	28033436	0000010	5378016	5
1	28041915	0000010	1464768	6
1	28043982	0000010	1732105	5
1	28044757	0000010	3780792	6
1	28047892	0000010	4964879	5
1	28048686	0000010	2872655	6
1	28050561	0000010	5024964	5
1	28051911	0000010	1870006	5
1	28054474	0000010	3550204	5
1	28057368	0000010	0256741	6
1	28058848	0000010	0438195	6
1	28060512	0000010	0989977	5
1	28061661	0000010	5184451	6
1	28064246	0000010	5247461	6
1	28065612	0000010	3253788	5
1	28066424	0000010	0183625	6
1	28067662	0000010	1659233	6
1	28070291	0000010	4633657	6
1	28072727	0000010	3539708	5
1	28073580	0000010	2236584	6
1	28075037	0000010	2585735	6
1	28097361	0000010	0895471	4
1	28714021	0000010	5341774	4
1	28735259	0000010	1899268	4
1	28799565	0000010	2756459	5
1	28801027	0000010	5057472	6
1	28802910	0000010	2977836	6
1	28805795	0000010	4065734	5
1	28806741	0000010	2581620	6
1	28809190	0000010	1948124	6
1	28810946	0000010	2827179	5
1	28813155	0000010	0081989	5
1	28821801	0000010	0901266	6
1	28847667	0000010	1333217	6
1	28922651	0000010	4249043	4
1	28939850	0000010	0895471	4
1	28962267	0000010	2789529	4
1	29010131	0000010	2789529	4
1	29042310	0000010	2789529	4
1	29346700	0000010	2789529	4
1	29772992	0000010	5341774	4
1	29865953	0000010	2789529	4
1	29879378	0000010	0895471	4
1	29977363	0000010	5341774	4
1	29987162	0000010	2789529	4
1	30081130	0000010	4249043	4
1	30489900	0000010	2789529	4
1	30567853	0000010	2789529	4
1	30778602	0000010	2789529	4
1	30851780	0000010	4420516	4
1	31877541	0000010	2789529	4
1	32189381	0000010	2789529	4
1	32608431	0000010	2789529	4
1	32863015	0000010	2789529	4
1	34302736	0000010	3369914	4
1	34341830	0000010	2789529	4
1	34351294	0000010	0895471	4
1	34460756	0000010	2789529	4
1	35365764	0000010	4249043	4
1	35391522	0000010	4160429	4
1	35526534	0000010	4249043	4
1	35775190	0000010	3369914	4
1	37228924	0000010	2789529	4
1	37307619	0000010	2789529	4
1	38437411	0000010	4249043	4
1	38441326	0000010	4249043	4
1	39330639	0000010	4249043	4
1	45034061	0000010	4160429	4
1	45051205	0000010	1003696	4
1	45263968	0000010	4160429	4
1	49234686	0000010	4160429	4
1	49307811	0000010	1899268	4
1	50512788	0000010	4160429	4
1	50600376	0000010	5390157	4
1	50623678	0000010	0423803	4
1	50736159	0000010	1655022	5
1	50739656	0000010	5545140	5
1	50742446	0000010	0841331	6
1	50743347	0000010	5129329	6
1	50744026	0000010	3265851	6
1	50745835	0000010	2566361	5
1	50747266	0000010	4764400	6
1	50748964	0000010	2077789	6
1	50751892	0000010	1775744	6
1	50752873	0000010	0985647	6
1	50753782	0000010	4769769	6
1	50755153	0000010	0619382	6
1	50758207	0000010	2325393	6
1	50759082	0000010	5436775	6
1	50760316	0000010	5328887	6
1	50761436	0000010	0700350	6
1	50762426	0000010	5462407	6
1	50764274	0000010	1453395	5
1	50765644	0000010	2353217	6
1	50767862	0000010	5410779	6
1	50768984	0000010	0881285	6
1	50770095	0000010	3460771	6
1	50788904	0000010	2772582	4
1	50799126	0000010	2772582	5
1	50818668	0000010	2112000	5
1	50819541	0000010	3588629	6
1	50820999	0000010	2562840	6
1	50821730	0000010	4303826	6
1	50822774	0000010	4688460	6
1	50824051	0000010	4333454	5
1	50826247	0000010	1983580	5
1	50829671	0000010	0492025	6
1	50830806	0000010	1117078	6
1	50831896	0000010	1859262	6
1	50832836	0000010	5403287	6
1	50833993	0000010	1473419	6
1	50834855	0000010	1770038	6
1	50852364	0000010	4792238	4
1	50858077	0000010	4792238	5
1	50864848	0000010	2203562	5
1	50877111	0000010	3182430	5
1	50877973	0000010	1444401	5
1	50879344	0000010	5305462	5
1	50880505	0000010	2589118	5
1	50882891	0000010	2138065	5
1	50885608	0000010	5329369	5
1	50886577	0000010	4972779	6
1	50887793	0000010	1449632	6
1	50910866	0000010	0388872	5
1	50911909	0000010	2026012	6
1	50913801	0000010	1142787	6
1	50943967	0000010	2299694	5
1	50948265	0000010	0083803	6
1	50951428	0000010	2769805	6
1	50952523	0000010	1357240	6
1	50953361	0000010	2351597	6
1	50954421	0000010	0112540	6
1	50960540	0000010	1985326	5
1	50962416	0000010	0096292	6
1	50964330	0000010	2676350	6
1	50966406	0000010	4179114	5
1	50967310	0000010	0213185	6
1	50968441	0000010	5597174	5
1	50969765	0000010	4106500	5
1	50971032	0000010	0434130	5
1	50971893	0000010	2790354	6
1	50978406	0000010	3171825	5
1	50980230	0000010	0524485	6
1	50987885	0000010	4616575	6
1	50992283	0000010	4486455	6
1	50992687	0000010	2784694	6
1	50995342	0000010	2490932	5
1	50998942	0000010	0089225	6
1	51000639	0000010	5390189	5
1	51002298	0000010	2643206	5
1	51003722	0000010	1622679	5
1	51008506	0000010	4738349	6
1	51008877	0000010	0018429	6
1	51009202	0000010	0935725	6
1	51009612	0000010	1457981	5
1	51010192	0000010	0298281	6
1	51011661	0000010	2403900	5
1	51012752	0000010	0167618	5
1	51013816	0000010	3295524	6
1	51014850	0000010	0943418	5
1	51015828	0000010	3049752	6
1	51017021	0000010	1454508	5
1	51018796	0000010	2221248	5
1	51021957	0000010	3505069	6
1	51023254	0000010	1870875	5
1	51024208	0000010	3278449	6
1	51025764	0000010	1691037	5
1	51026820	0000010	4230744	6
1	51029548	0000010	0411615	6
